bio_amp,khyd_amp,duration_hr,resp_rate
205.71428571428572,43.42857142857143,7.201030731201172,107.30909729003906
221.42857142857144,43.42857142857143,7.2001190185546875,107.32263946533205
237.1428571428571,43.42857142857143,7.19951057434082,107.33165740966795
252.8571428571429,43.42857142857143,7.1989030838012695,107.34069061279295
268.57142857142856,43.42857142857143,7.198446750640869,107.3474578857422
284.2857142857143,43.42857142857143,7.206320762634277,107.35423278808594
300.0,43.42857142857143,7.205713272094727,107.3632583618164
190.0,57.57142857142857,5.445075511932373,141.7787322998047
205.71428571428572,57.57142857142857,5.444639682769775,141.79002380371094
221.42857142857144,57.57142857142857,5.4526214599609375,141.79904174804688
237.1428571428571,57.57142857142857,5.452273368835449,141.80807495117188
252.8571428571429,57.57142857142857,5.451923847198486,141.81710815429688
268.57142857142856,57.57142857142857,5.451662540435791,141.82386779785156
284.2857142857143,57.57142857142857,5.451313495635986,141.83290100097656
300.0,57.57142857142857,5.451138973236084,141.83741760253906
190.0,71.71428571428571,4.3864288330078125,176.16259765625
205.71428571428572,71.71428571428571,4.386202335357666,176.171630859375
221.42857142857144,71.71428571428571,4.38592004776001,176.1829071044922
237.1428571428571,71.71428571428571,4.385749816894531,176.18968200683594
252.8571428571429,71.71428571428571,4.385523796081543,176.19871520996094
268.57142857142856,71.71428571428571,4.3854660987854,176.2009735107422
284.2857142857143,71.71428571428571,4.385352611541748,176.2054901123047
300.0,71.71428571428571,4.385351657867432,176.2054901123047
190.0,85.85714285714286,3.669480323791504,210.4584503173828
205.71428571428572,85.85714285714286,3.6693215370178223,210.4674835205078
221.42857142857144,85.85714285714286,3.669202089309693,210.47425842285156
237.1428571428571,85.85714285714286,3.669122219085694,210.478759765625
252.8571428571429,85.85714285714286,3.669121026992798,210.478759765625
268.57142857142856,85.85714285714286,3.669159650802612,210.47650146484375
284.2857142857143,85.85714285714286,3.669197797775269,210.47425842285156
300.0,85.85714285714286,3.6776065826416016,210.46974182128903
190.0,100.0,3.1546506881713867,244.66175842285156
205.71428571428572,100.0,3.1545915603637695,244.6662750244141
221.42857142857144,100.0,3.1545610427856445,244.6685333251953
237.1428571428571,100.0,3.154618501663208,244.66400146484375
252.8571428571429,100.0,3.162977457046509,244.66175842285156
268.57142857142856,100.0,3.1630349159240723,244.65724182128903
284.2857142857143,100.0,3.163121223449707,244.6504669189453
300.0,100.0,3.1631786823272705,244.64596557617188
25.0,1.0,0.0,0.0
35.0,1.0,0.0,0.0
45.0,1.0,0.0,0.0
55.0,1.0,0.0,0.0
65.0,1.0,0.0,0.0
75.0,1.0,0.0,0.0
85.0,1.0,0.0,0.0
95.0,1.0,0.0,0.0
105.0,1.0,0.0,0.0
115.0,1.0,0.0,0.0
125.0,1.0,0.0,0.0
135.0,1.0,0.0,0.0
145.0,1.0,0.0,0.0
25.0,11.333333333333334,0.0,0.0
35.0,11.333333333333334,0.0,0.0
45.0,11.333333333333334,0.0,0.0
55.0,11.333333333333334,0.0,0.0
65.0,11.333333333333334,0.0,0.0
75.0,11.333333333333334,0.0,0.0
85.0,11.333333333333334,0.0,0.0
95.0,11.333333333333334,0.0,0.0
105.0,11.333333333333334,0.0,0.0
115.0,11.333333333333334,0.0,0.0
125.0,11.333333333333334,0.0,0.0
135.0,11.333333333333334,0.0,0.0
145.0,11.333333333333334,0.0,0.0
25.0,21.666666666666668,0.0,0.0
35.0,21.666666666666668,0.0,0.0
45.0,21.666666666666668,0.0,0.0
55.0,21.666666666666668,0.0,0.0
65.0,21.666666666666668,0.0,0.0
75.0,21.666666666666668,0.0,0.0
85.0,21.666666666666668,0.0,0.0
95.0,21.666666666666668,11.08741283416748,69.00472259521484
105.0,21.666666666666668,11.433283805847168,67.31871795654297
115.0,21.666666666666668,11.796163558959961,65.34379577636719
125.0,21.666666666666668,12.104060173034668,63.727752685546875
135.0,21.666666666666668,12.557458877563477,61.470703125
145.0,21.666666666666668,13.237991333007812,58.351470947265625
25.0,32.0,0.0,0.0
35.0,32.0,0.0,0.0
45.0,32.0,0.0,0.0
55.0,32.0,0.0,0.0
65.0,32.0,7.533749580383301,101.26922607421875
75.0,32.0,7.847719192504883,97.861083984375
85.0,32.0,8.21058177947998,93.73745727539062
95.0,32.0,8.525938987731934,90.36543273925781
105.0,32.0,9.003617286682129,85.65949249267578
115.0,32.0,9.002424240112305,85.6707763671875
125.0,32.0,9.742171287536621,79.24495697021484
135.0,32.0,9.740221977233887,79.26075744628906
145.0,32.0,9.738829612731934,79.27204132080078
25.0,42.333333333333336,0.0,0.0
35.0,42.333333333333336,0.0,0.0
45.0,42.333333333333336,0.0,0.0
55.0,42.333333333333336,5.9324564933776855,129.07606506347656
65.0,42.333333333333336,6.210862636566162,123.6410903930664
75.0,42.333333333333336,6.4523797035217285,119.17890167236328
85.0,42.333333333333336,6.820667743682861,112.89755249023438
95.0,42.333333333333336,7.3809895515441895,104.46521759033203
105.0,42.333333333333336,7.379708290100098,104.48326873779297
115.0,42.333333333333336,7.3867573738098145,104.50132751464844
125.0,42.333333333333336,7.3854756355285645,104.51937866210938
135.0,42.333333333333336,7.384514331817627,104.53292083740234
145.0,42.333333333333336,7.383394241333008,104.54872131347656
25.0,52.66666666666667,0.0,0.0
35.0,52.66666666666667,0.0,0.0
45.0,52.66666666666667,4.767487525939941,160.14657592773438
55.0,52.66666666666667,5.18967866897583,147.89532470703125
65.0,52.66666666666667,5.489343166351318,140.0588836669922
75.0,52.66666666666667,5.940567970275879,129.63356018066406
85.0,52.66666666666667,5.93952751159668,129.6561279296875
95.0,52.66666666666667,5.946817398071289,129.67869567871094
105.0,52.66666666666667,5.945777893066406,129.70126342773438
115.0,52.66666666666667,5.944842338562012,129.72158813476562
125.0,52.66666666666667,5.944010257720947,129.73963928222656
135.0,52.66666666666667,5.951406478881836,129.75994873046875
145.0,52.66666666666667,5.950575828552246,129.7779998779297
25.0,63.0,0.0,0.0
35.0,63.0,3.8912272453308105,194.79681396484375
45.0,63.0,4.339444637298584,176.53726196289062
55.0,63.0,4.591882705688477,167.1705322265625
65.0,63.0,4.969692707061768,154.7657928466797
75.0,63.0,4.96874475479126,154.7951202392578
85.0,63.0,4.976345062255859,154.8177032470703
95.0,63.0,4.97546911239624,154.84478759765625
105.0,63.0,4.9747395515441895,154.8673553466797
115.0,63.0,4.98234224319458,154.88992309570312
125.0,63.0,4.981685161590576,154.91024780273438
135.0,63.0,4.981029033660889,154.93055725097656
145.0,63.0,4.980591773986816,154.944091796875
25.0,73.33333333333334,0.0,0.0
35.0,73.33333333333334,3.4886834621429443,218.10983276367188
