Time_min,Amp_Factor,Amp_Numeric,Min_Core_O2
8.083333333333334,5000x,5000,8.5368665e-05
8.166666666666666,5000x,5000,0.00016502116
8.25,5000x,5000,0.0002617739
8.333333333333334,5000x,5000,0.00037549247
8.416666666666666,5000x,5000,0.0005056499
8.5,5000x,5000,0.0006515846
8.583333333333334,5000x,5000,0.0008118275
8.666666666666666,5000x,5000,0.0009852733
8.75,5000x,5000,0.0011703218
8.833333333333334,5000x,5000,0.0013653159
8.916666666666666,5000x,5000,0.0015685627
9.0,5000x,5000,0.0017784068
9.083333333333334,5000x,5000,0.0019930885
9.166666666666666,5000x,5000,0.0022111149
9.25,5000x,5000,0.0023110595
9.333333333333334,5000x,5000,0.002398084
9.416666666666666,5000x,5000,0.0024856452
9.5,5000x,5000,0.0025728545
9.583333333333334,5000x,5000,0.0026596566
9.666666666666666,5000x,5000,0.0027455476
9.75,5000x,5000,0.0028290576
9.833333333333334,5000x,5000,0.0029109796
9.916666666666666,5000x,5000,0.0029915078
0.0,10000x,10000,9.702919
0.08333333333333333,10000x,10000,0.0
0.16666666666666666,10000x,10000,0.0
0.25,10000x,10000,0.0
0.3333333333333333,10000x,10000,0.0
0.4166666666666667,10000x,10000,0.0
0.5,10000x,10000,0.0
0.5833333333333334,10000x,10000,0.0
0.6666666666666666,10000x,10000,0.0
0.75,10000x,10000,0.0
0.8333333333333334,10000x,10000,0.0
0.9166666666666666,10000x,10000,0.0
1.0,10000x,10000,0.0
1.0833333333333333,10000x,10000,0.0
1.1666666666666667,10000x,10000,0.0
1.25,10000x,10000,0.0
1.3333333333333333,10000x,10000,0.0
1.4166666666666667,10000x,10000,0.0
1.5,10000x,10000,0.0
1.5833333333333333,10000x,10000,0.0
1.6666666666666667,10000x,10000,0.0
1.75,10000x,10000,0.0
1.8333333333333333,10000x,10000,0.0
1.9166666666666667,10000x,10000,0.0
2.0,10000x,10000,0.0
2.0833333333333335,10000x,10000,0.0
2.1666666666666665,10000x,10000,0.0
2.25,10000x,10000,0.0
2.3333333333333335,10000x,10000,0.0
2.4166666666666665,10000x,10000,0.0
2.5,10000x,10000,0.0
2.5833333333333335,10000x,10000,0.0
2.6666666666666665,10000x,10000,0.0
2.75,10000x,10000,0.0
2.8333333333333335,10000x,10000,0.0
2.9166666666666665,10000x,10000,0.0
3.0,10000x,10000,0.0
3.0833333333333335,10000x,10000,0.0
3.1666666666666665,10000x,10000,0.0
3.25,10000x,10000,0.0
3.3333333333333335,10000x,10000,0.0
3.4166666666666665,10000x,10000,0.0
3.5,10000x,10000,0.0
3.5833333333333335,10000x,10000,0.0
3.6666666666666665,10000x,10000,0.0
3.75,10000x,10000,0.0
3.8333333333333335,10000x,10000,0.0
3.9166666666666665,10000x,10000,0.0
4.0,10000x,10000,0.0
4.083333333333333,10000x,10000,0.0
4.166666666666667,10000x,10000,0.0
4.25,10000x,10000,0.0
4.333333333333333,10000x,10000,0.0
4.416666666666667,10000x,10000,0.0
4.5,10000x,10000,0.0
4.583333333333333,10000x,10000,0.0
4.666666666666667,10000x,10000,0.0
4.75,10000x,10000,0.0
4.833333333333333,10000x,10000,0.0
4.916666666666667,10000x,10000,0.0
5.0,10000x,10000,0.0
5.083333333333333,10000x,10000,0.0
5.166666666666667,10000x,10000,0.0
5.25,10000x,10000,0.0
5.333333333333333,10000x,10000,0.0
5.416666666666667,10000x,10000,0.0
5.5,10000x,10000,0.0
5.583333333333333,10000x,10000,0.0
5.666666666666667,10000x,10000,0.0
5.75,10000x,10000,0.0
5.833333333333333,10000x,10000,0.0
5.916666666666667,10000x,10000,0.0
6.0,10000x,10000,0.0
6.083333333333333,10000x,10000,0.0
6.166666666666667,10000x,10000,0.0
6.25,10000x,10000,0.0
6.333333333333333,10000x,10000,0.0
6.416666666666667,10000x,10000,0.0
6.5,10000x,10000,0.0
6.583333333333333,10000x,10000,0.0
6.666666666666667,10000x,10000,0.0
6.75,10000x,10000,0.0
6.833333333333333,10000x,10000,0.0
6.916666666666667,10000x,10000,0.0
7.0,10000x,10000,0.0
7.083333333333333,10000x,10000,0.0
7.166666666666667,10000x,10000,0.0
7.25,10000x,10000,0.0
7.333333333333333,10000x,10000,0.0
7.416666666666667,10000x,10000,0.0
7.5,10000x,10000,0.0
7.583333333333333,10000x,10000,0.0
7.666666666666667,10000x,10000,0.0
7.75,10000x,10000,0.0
7.833333333333333,10000x,10000,0.0
7.916666666666667,10000x,10000,0.0
8.0,10000x,10000,0.0
8.083333333333334,10000x,10000,0.0
8.166666666666666,10000x,10000,0.0
8.25,10000x,10000,0.0
8.333333333333334,10000x,10000,0.0
8.416666666666666,10000x,10000,0.0
8.5,10000x,10000,0.0
8.583333333333334,10000x,10000,0.0
8.666666666666666,10000x,10000,0.0
8.75,10000x,10000,0.0
8.833333333333334,10000x,10000,0.0
8.916666666666666,10000x,10000,0.0
9.0,10000x,10000,0.0
9.083333333333334,10000x,10000,0.0
9.166666666666666,10000x,10000,0.0
9.25,10000x,10000,0.0
9.333333333333334,10000x,10000,0.0
9.416666666666666,10000x,10000,0.0
9.5,10000x,10000,0.0
9.583333333333334,10000x,10000,0.0
9.666666666666666,10000x,10000,0.0
9.75,10000x,10000,0.0
9.833333333333334,10000x,10000,0.0
9.916666666666666,10000x,10000,0.0
0.0,50000x,50000,8.51943
0.08333333333333333,50000x,50000,0.0
0.16666666666666666,50000x,50000,0.0
0.25,50000x,50000,0.0
0.3333333333333333,50000x,50000,0.0
0.4166666666666667,50000x,50000,0.0
0.5,50000x,50000,0.0
0.5833333333333334,50000x,50000,0.0
0.6666666666666666,50000x,50000,0.0
0.75,50000x,50000,0.0
0.8333333333333334,50000x,50000,0.0
0.9166666666666666,50000x,50000,0.0
1.0,50000x,50000,0.0
1.0833333333333333,50000x,50000,0.0
1.1666666666666667,50000x,50000,0.0
1.25,50000x,50000,0.0
1.3333333333333333,50000x,50000,0.0
1.4166666666666667,50000x,50000,0.0
1.5,50000x,50000,0.0
1.5833333333333333,50000x,50000,0.0
1.6666666666666667,50000x,50000,0.0
1.75,50000x,50000,0.0
1.8333333333333333,50000x,50000,0.0
1.9166666666666667,50000x,50000,0.0
2.0,50000x,50000,0.0
2.0833333333333335,50000x,50000,0.0
2.1666666666666665,50000x,50000,0.0
2.25,50000x,50000,0.0
2.3333333333333335,50000x,50000,0.0
2.4166666666666665,50000x,50000,0.0
2.5,50000x,50000,0.0
2.5833333333333335,50000x,50000,0.0
2.6666666666666665,50000x,50000,0.0
2.75,50000x,50000,0.0
2.8333333333333335,50000x,50000,0.0
2.9166666666666665,50000x,50000,0.0
3.0,50000x,50000,0.0
3.0833333333333335,50000x,50000,0.0
3.1666666666666665,50000x,50000,0.0
3.25,50000x,50000,0.0
3.3333333333333335,50000x,50000,0.0
3.4166666666666665,50000x,50000,0.0
3.5,50000x,50000,0.0
3.5833333333333335,50000x,50000,0.0
3.6666666666666665,50000x,50000,0.0
3.75,50000x,50000,0.0
3.8333333333333335,50000x,50000,0.0
3.9166666666666665,50000x,50000,0.0
4.0,50000x,50000,0.0
4.083333333333333,50000x,50000,0.0
4.166666666666667,50000x,50000,0.0
4.25,50000x,50000,0.0
4.333333333333333,50000x,50000,0.0
4.416666666666667,50000x,50000,0.0
4.5,50000x,50000,0.0
4.583333333333333,50000x,50000,0.0
4.666666666666667,50000x,50000,0.0
4.75,50000x,50000,0.0
4.833333333333333,50000x,50000,0.0
4.916666666666667,50000x,50000,0.0
5.0,50000x,50000,0.0
5.083333333333333,50000x,50000,0.0
5.166666666666667,50000x,50000,0.0
5.25,50000x,50000,0.0
5.333333333333333,50000x,50000,0.0
5.416666666666667,50000x,50000,0.0
5.5,50000x,50000,0.0
5.583333333333333,50000x,50000,0.0
5.666666666666667,50000x,50000,0.0
5.75,50000x,50000,0.0
5.833333333333333,50000x,50000,0.0
5.916666666666667,50000x,50000,0.0
6.0,50000x,50000,0.0
6.083333333333333,50000x,50000,0.0
6.166666666666667,50000x,50000,0.0
6.25,50000x,50000,0.0
6.333333333333333,50000x,50000,0.0
6.416666666666667,50000x,50000,0.0
6.5,50000x,50000,0.0
6.583333333333333,50000x,50000,0.0
6.666666666666667,50000x,50000,0.0
6.75,50000x,50000,0.0
6.833333333333333,50000x,50000,0.0
6.916666666666667,50000x,50000,0.0
7.0,50000x,50000,0.0
7.083333333333333,50000x,50000,0.0
7.166666666666667,50000x,50000,0.0
7.25,50000x,50000,0.0
7.333333333333333,50000x,50000,0.0
7.416666666666667,50000x,50000,0.0
7.5,50000x,50000,0.0
7.583333333333333,50000x,50000,0.0
7.666666666666667,50000x,50000,0.0
7.75,50000x,50000,0.0
7.833333333333333,50000x,50000,0.0
7.916666666666667,50000x,50000,0.0
8.0,50000x,50000,0.0
8.083333333333334,50000x,50000,0.0
8.166666666666666,50000x,50000,0.0
8.25,50000x,50000,0.0
8.333333333333334,50000x,50000,0.0
8.416666666666666,50000x,50000,0.0
8.5,50000x,50000,0.0
8.583333333333334,50000x,50000,0.0
8.666666666666666,50000x,50000,0.0
8.75,50000x,50000,0.0
8.833333333333334,50000x,50000,0.0
8.916666666666666,50000x,50000,0.0
9.0,50000x,50000,0.0
9.083333333333334,50000x,50000,0.0
9.166666666666666,50000x,50000,0.0
9.25,50000x,50000,0.0
9.333333333333334,50000x,50000,0.0
9.416666666666666,50000x,50000,0.0
9.5,50000x,50000,0.0
9.583333333333334,50000x,50000,0.0
9.666666666666666,50000x,50000,0.0
9.75,50000x,50000,0.0
9.833333333333334,50000x,50000,0.0
9.916666666666666,50000x,50000,0.0
0.0,100000x,100000,7.053556
0.08333333333333333,100000x,100000,0.0
0.16666666666666666,100000x,100000,0.0
0.25,100000x,100000,0.0
0.3333333333333333,100000x,100000,0.0
0.4166666666666667,100000x,100000,0.0
0.5,100000x,100000,0.0
0.5833333333333334,100000x,100000,0.0
0.6666666666666666,100000x,100000,0.0
0.75,100000x,100000,0.0
0.8333333333333334,100000x,100000,0.0
0.9166666666666666,100000x,100000,0.0
1.0,100000x,100000,0.0
1.0833333333333333,100000x,100000,0.0
1.1666666666666667,100000x,100000,0.0
1.25,100000x,100000,0.0
1.3333333333333333,100000x,100000,0.0
1.4166666666666667,100000x,100000,0.0
1.5,100000x,100000,0.0
1.5833333333333333,100000x,100000,0.0
1.6666666666666667,100000x,100000,0.0
1.75,100000x,100000,0.0
1.8333333333333333,100000x,100000,0.0
1.9166666666666667,100000x,100000,0.0
2.0,100000x,100000,0.0
2.0833333333333335,100000x,100000,0.0
2.1666666666666665,100000x,100000,0.0
2.25,100000x,100000,0.0
2.3333333333333335,100000x,100000,0.0
2.4166666666666665,100000x,100000,0.0
2.5,100000x,100000,0.0
2.5833333333333335,100000x,100000,0.0
2.6666666666666665,100000x,100000,0.0
2.75,100000x,100000,0.0
2.8333333333333335,100000x,100000,0.0
2.9166666666666665,100000x,100000,0.0
3.0,100000x,100000,0.0
3.0833333333333335,100000x,100000,0.0
3.1666666666666665,100000x,100000,0.0
3.25,100000x,100000,0.0
3.3333333333333335,100000x,100000,0.0
3.4166666666666665,100000x,100000,0.0
3.5,100000x,100000,0.0
3.5833333333333335,100000x,100000,0.0
3.6666666666666665,100000x,100000,0.0
3.75,100000x,100000,0.0
3.8333333333333335,100000x,100000,0.0
3.9166666666666665,100000x,100000,0.0
4.0,100000x,100000,0.0
4.083333333333333,100000x,100000,0.0
4.166666666666667,100000x,100000,0.0
4.25,100000x,100000,0.0
4.333333333333333,100000x,100000,0.0
4.416666666666667,100000x,100000,0.0
4.5,100000x,100000,0.0
4.583333333333333,100000x,100000,0.0
4.666666666666667,100000x,100000,0.0
4.75,100000x,100000,0.0
4.833333333333333,100000x,100000,0.0
4.916666666666667,100000x,100000,0.0
5.0,100000x,100000,0.0
5.083333333333333,100000x,100000,0.0
5.166666666666667,100000x,100000,0.0
5.25,100000x,100000,0.0
5.333333333333333,100000x,100000,0.0
5.416666666666667,100000x,100000,0.0
5.5,100000x,100000,0.0
5.583333333333333,100000x,100000,0.0
5.666666666666667,100000x,100000,0.0
5.75,100000x,100000,0.0
5.833333333333333,100000x,100000,0.0
5.916666666666667,100000x,100000,0.0
6.0,100000x,100000,0.0
6.083333333333333,100000x,100000,0.0
6.166666666666667,100000x,100000,0.0
6.25,100000x,100000,0.0
6.333333333333333,100000x,100000,0.0
6.416666666666667,100000x,100000,0.0
6.5,100000x,100000,0.0
6.583333333333333,100000x,100000,0.0
6.666666666666667,100000x,100000,0.0
6.75,100000x,100000,0.0
6.833333333333333,100000x,100000,0.0
6.916666666666667,100000x,100000,0.0
7.0,100000x,100000,0.0
7.083333333333333,100000x,100000,0.0
7.166666666666667,100000x,100000,0.0
7.25,100000x,100000,0.0
7.333333333333333,100000x,100000,0.0
7.416666666666667,100000x,100000,0.0
7.5,100000x,100000,0.0
7.583333333333333,100000x,100000,0.0
7.666666666666667,100000x,100000,0.0
7.75,100000x,100000,0.0
7.833333333333333,100000x,100000,0.0
7.916666666666667,100000x,100000,0.0
8.0,100000x,100000,0.0
8.083333333333334,100000x,100000,0.0
8.166666666666666,100000x,100000,0.0
8.25,100000x,100000,0.0
8.333333333333334,100000x,100000,0.0
8.416666666666666,100000x,100000,0.0
8.5,100000x,100000,0.0
8.583333333333334,100000x,100000,0.0
8.666666666666666,100000x,100000,0.0
8.75,100000x,100000,0.0
8.833333333333334,100000x,100000,0.0
8.916666666666666,100000x,100000,0.0
9.0,100000x,100000,0.0
9.083333333333334,100000x,100000,0.0
9.166666666666666,100000x,100000,0.0
9.25,100000x,100000,0.0
9.333333333333334,100000x,100000,0.0
9.416666666666666,100000x,100000,0.0
9.5,100000x,100000,0.0
9.583333333333334,100000x,100000,0.0
9.666666666666666,100000x,100000,0.0
9.75,100000x,100000,0.0
9.833333333333334,100000x,100000,0.0
9.916666666666666,100000x,100000,0.0
